INCA ID,Dimensions Researcher ID,Additional Researcher DIM ID to combine,Additional Researcher DIM ID to combine 2,prenom_port,nom_port,URL 1,URL 2,URL 3
inca_1,ur.0642054564.81,,,Jérôme,ABADIE,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0642054564.81,,
inca_2,ur.01177206360.47,,,Julien,ADAM,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01177206360.47,,
inca_3,ur.01303404424.36,ur.01067706306.01,,Antoine,ADENIS,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01303404424.36,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01067706306.01,
inca_4,ur.0673152200.72,,,Eric,ADRIAENSSENS,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0673152200.72,,
inca_5,ur.01002761217.53,,,Martine,AGGERBECK,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01002761217.53,,
inca_6,ur.01015557143.45,,,Colette,AGUERRE,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01015557143.45,,
inca_7,ur.0703764143.17,,,Slimane,AIT-SI-ALI,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0703764143.17,,
inca_8,ur.0664100205.45,,,Mira,AL LAKKIS,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0664100205.45,,
inca_9,ur.01324711004.03,,,Cécile,ALANIO,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01324711004.03,,
inca_11,ur.01013401200.86,,,Matthew,ALBERT,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01013401200.86,,
inca_12,ur.0625354753.25,,,Laurence,ALBIGES-SAUVIN,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0625354753.25,,
inca_14,ur.01070760060.55,,,Catherine,ALIX-PANABIERES,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01070760060.55,,
inca_16,ur.01362726045.46,,,François,ALLA,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01362726045.46,,
inca_17,ur.0701407124.38,,,Isabelle,ALLEMAND,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0701407124.38,,
inca_18,ur.0645166230.83,,,Geneviève,ALMOUZNI,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0645166230.83,,
inca_20,ur.01261663451.48,,,François,AMBLARD,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01261663451.48,,
inca_21,ur.0670426045.99,,,Philippe,AMIEL,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0670426045.99,,
inca_22,ur.01265037264.14,,,Sebastian,AMIGORENA,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01265037264.14,,
inca_24,ur.01215505265.30,,,Catherine,ANDRE,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01215505265.30,,
inca_25,ur.01254645532.16,ur.014512555651.50,,Fabrice,ANDRE,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01254645532.16,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.014512555651.50,
inca_26,ur.0724247022.53,,,Thierry,ANDRE,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0724247022.53,,
inca_31,ur.01027276611.67,,,Felipe,ANDREIUOLO,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01027276611.67,,
inca_32,ur.01347646261.10,,,Annie,ANDRIEUX,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01347646261.10,,
inca_33,ur.01303311306.39,,,Thomas,APARICIO,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01303311306.39,,
inca_34,ur.0700111531.34,,,Françoise,ARGOUL,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0700111531.34,,
inca_36,ur.01102300560.04,,,Bernard,ASSELAIN,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01102300560.04,,
inca_37,ur.01355527565.13,,,Michel,ATTAL,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01355527565.13,,
inca_38,ur.01175444374.33,,,Christophe,AUBE,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01175444374.33,,
inca_39,ur.0612252546.24,,,Patrick,AUBERGER,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0612252546.24,,
inca_41,ur.01174006354.90,,,Didier,AUBOEUF,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01174006354.90,,
inca_43,ur.0775345264.24,,,Régis,AUBRY,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0775345264.24,,
inca_44,ur.01065514105.13,,,Pascal,AUQUIER,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01065514105.13,,
inca_46,ur.063442302.87,,,Alain,AURIAS,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.063442302.87,,
inca_47,ur.0604155351.04,,,Thérèse,AURRAN-SCHLEINITZ,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0604155351.04,,
inca_48,ur.0653100615.64,,,Michel,AURRAND-LIONS,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0653100615.64,,
inca_49,ur.01074534465.57,,,Johan,AUWERX,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01074534465.57,,
inca_50,ur.0717361605.96,,,Hervé,AVET-LOISEAU,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0717361605.96,,
inca_55,ur.0621665745.72,,,David,AVRAN,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0621665745.72,,
inca_56,ur.0720572242.10,,,Marie-Françoise,AVRIL,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0720572242.10,,
inca_58,ur.0704345046.80,,,Olivier,AYRAULT,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0704345046.80,,
inca_59,ur.01352577613.57,ur.010232772120.52,,Elie,AZOULAY,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01352577613.57,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.010232772120.52,
inca_60,ur.01073260477.47,,,David,AZRIA,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01073260477.47,,
inca_63,ur.0653507160.84,,,Thomas,BACHELOT,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0653507160.84,,
inca_65,ur.0673724615.50,,,Emmanuel,BACHY,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0673724615.50,,
inca_66,ur.0771222050.12,,,Ali,BADACHE,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0771222050.12,,
inca_67,ur.0606303163.09,ur.013003156607.23,,Martine,BAGOT,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0606303163.09,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.013003156607.23,
inca_68,ur.0733231056.04,,,Marc,BAJENOFF,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0733231056.04,,
inca_69,ur.0663524727.04,,,Norbert,BAKALARA,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0663524727.04,,
inca_70,ur.01005677416.52,,,Patrick,BALAGUER,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01005677416.52,,
inca_71,ur.01200007213.46,,,Gerard,BALDACCHINO,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01200007213.46,,
inca_72,ur.0702366542.15,,,Isabelle,BALDI,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0702366542.15,,
inca_73,ur.01113173672.60,,,Sylvain,BALESTER MOURET,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01113173672.60,,
inca_74,ur.0632705021.05,ur.010105156013.36,,Corinne,BALLEYGUIER,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0632705021.05,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.010105156013.36,
inca_75,ur.0724167354.34,,,Robert,BALLOTTI,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0724167354.34,,
inca_76,ur.0742403141.69,,,Muriel,BARBERI-HEYOB,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0742403141.69,,
inca_77,ur.01001654663.28,,,Jacques,BARBET,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01001654663.28,,
inca_78,ur.01145776552.51,,,Pascal,BARBRY,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01145776552.51,,
inca_79,ur.01202665420.90,,,Étienne,BARDET,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01202665420.90,,
inca_80,ur.01001125170.39,,,Manuel,BARDIES,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01001125170.39,,
inca_81,ur.0642307005.99,,,Emmanuel,BARILLOT,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0642307005.99,,
inca_82,ur.01235100666.56,,,Robert,BAROUKI,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01235100666.56,,
inca_83,ur.01040416546.17,,,Jérôme,BARRIERE,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01040416546.17,,
inca_84,ur.01227247523.10,,,Paul,BARRIERE,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01227247523.10,,
inca_85,ur.01340505455.36,,,Laurent,BARTHOLIN,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01340505455.36,,
inca_86,ur.0763374301.68,,,André,BARUCHEL,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0763374301.68,,
inca_88,ur.01302141257.08,,,Christian,BASTARD,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01302141257.08,,
inca_89,ur.01321462127.87,,,Cyrille,BASTIDE,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01321462127.87,,
inca_90,ur.01166353157.57,,,Isabelle,BASZANGER,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01166353157.57,,
inca_91,ur.01160013606.21,,,François-Régis,BATAILLE,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01160013606.21,,
inca_93,ur.01065565564.16,,,Maxime,BATTISTELLA,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01065565564.16,,
inca_94,ur.0577011220.24,,,Luc,BAUCHET,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0577011220.24,,
inca_95,ur.01105316544.49,,,Eric,BAUDIN,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01105316544.49,,
inca_98,ur.01213504133.29,,,Anais,BAUDOT,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01213504133.29,,
inca_99,ur.0656122763.53,,,Hélène,BAYSSON,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0656122763.53,,
inca_100,ur.0650236241.03,,,Michèle,BEAU-FALLER,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0650236241.03,,
inca_101,ur.01313223317.37,,,Laurent,BEAUGERIE,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01313223317.37,,
inca_102,ur.01134735703.28,,,Laurent,BEDENNE,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01134735703.28,,
inca_103,ur.0621223005.86,,,Laurent,BEGUE,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0621223005.86,,
inca_104,ur.0722303737.42,,,Carine,BELLERA,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0722303737.42,,
inca_107,ur.01276225533.79,,,Philippe,BELMONT,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01276225533.79,,
inca_108,ur.014167447427.06,,,Martine,BEN AMAR,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.014167447427.06,,
inca_110,ur.01003012622.32,,,Lotfi,BENBOUBKER,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01003012622.32,,
inca_111,ur.01046050366.58,,,Léonor,BENHAIM,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01046050366.58,,
inca_112,ur.01120723431.46,,,Yves,BENHAMOU,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01120723431.46,,
inca_113,ur.01314153676.38,,,Simone,BENHAMOU,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01314153676.38,,
inca_114,ur.0711316001.72,,,Ellen,BENHAMOU,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0711316001.72,,
inca_116,ur.0666311547.47,,,Karim,BENIHOUD,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0666311547.47,,
inca_117,ur.01003275614.87,,,René-Jean,BENSADOUN,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01003275614.87,,
inca_118,ur.01364633011.64,,,Célia,BERCHI,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01364633011.64,,
inca_119,ur.0775365532.31,,,Ariane,BERDAL,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0775365532.31,,
inca_121,ur.01143226464.08,,,Claire,BERGER,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01143226464.08,,
inca_122,ur.0761201724.99,,,François,BERGER,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0761201724.99,,
inca_125,ur.0604063503.33,,,Anne,BERGERON-LAFAURIE,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0604063503.33,,
inca_126,ur.01357643646.80,,,David,BERNARD,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01357643646.80,,
inca_127,ur.01035634070.98,,,Olivier,BERNARD,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01035634070.98,,
inca_129,ur.0726141333.93,,,Agnès,BERNET,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0726141333.93,,
inca_131,ur.01134006007.38,,,Jean-Christophe,BERNHARD,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01134006007.38,,
inca_133,ur.01304311322.11,,,Marie - Odile,BERNIER,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01304311322.11,,
inca_134,ur.0614144226.62,,,Xavier,BERTAGNA,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0614144226.62,,
inca_135,ur.0630003733.15,,,Nathalie,BERTEAUX,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0630003733.15,,
inca_136,ur.01251720754.50,ur.014336571457.68,,Jérôme,BERTHERAT,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01251720754.50,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.014336571457.68,
inca_137,ur.0776331666.15,,,Sarah,BERTOLI,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0776331666.15,,
inca_138,ur.0623243524.71,,,Corine,BERTOLOTTO,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0623243524.71,,
inca_140,ur.01272664766.28,,,François,BERTUCCI,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01272664766.28,,
inca_144,ur.01024631735.35,,,Arnaud,BESSON,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01024631735.35,,
inca_145,ur.01145203255.25,,,Caroline,BESSON,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01145203255.25,,
inca_148,ur.0772425543.13,,,Ali,BETTAIEB,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0772425543.13,,
inca_149,ur.01264700022.16,,,Marie,BEYLOT-BARRY,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01264700022.16,,
inca_150,ur.01010477152.04,,,Jean-Emmanuel,BIBAULT,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01010477152.04,,
inca_151,ur.01060530707.92,,,Ghislain,BIDAUT,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01060530707.92,,
inca_152,ur.046113262.70,,,Andreas,BIKFALVI,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.046113262.70,,
inca_155,ur.01217112031.72,,,Marc,BILLAUD,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01217112031.72,,
inca_156,ur.0765700532.63,,,Daniel,BIRNBAUM,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0765700532.63,,
inca_159,ur.01301044735.67,,,Anne,BITON,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01301044735.67,,
inca_160,ur.01304067777.00,,,Benjamin,BLAISE,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01304067777.00,,
inca_161,ur.0644473065.59,,,Didier,BLAISE,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0644473065.59,,
inca_163,ur.01344060476.84,,,Jean-Frédéric,BLANC,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01344060476.84,,
inca_164,ur.0705576114.23,,,David,BLANCHARD,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0705576114.23,,
inca_165,ur.01246240052.38,,,Anne,BLANGY,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01246240052.38,,
inca_166,ur.01336605441.13,,,Jean-Yves,BLAY,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01336605441.13,,
inca_172,ur.01056410556.02,,,Serge,BLOND,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01056410556.02,,
inca_173,ur.01301141632.06,,,Claude,BOCCARA,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01301141632.06,,
inca_175,ur.01355072230.83,,,Amélie,BOESPFLUG,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01355072230.83,,
inca_176,ur.01336470641.43,,,Paolo,BOFFETTA,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01336470641.43,,
inca_177,ur.01152541163.49,,,Jean-Marie,BOHER,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01152541163.49,,
inca_178,ur.01243532122.09,,,Valérie,BOIGE,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01243532122.09,,
inca_179,ur.0600754152.40,,,Serge,BOLOGNA,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0600754152.40,,
inca_180,ur.01104126503.33,,,Valerie,BONADONA,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01104126503.33,,
inca_181,ur.01363563567.37,,,Julia,BONASTRE,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01363563567.37,,
inca_182,ur.01252231002.79,,,Pierre-Yves,BONDIAU,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01252231002.79,,
inca_183,ur.01106025765.27,,,Claire,BONITHON-KOPP,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01106025765.27,,
inca_185,ur.01060012160.76,,,Marc,BONNEVILLE,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01060012160.76,,
inca_187,ur.01114352422.70,,,Sylvie,BONVALOT,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01114352422.70,,
inca_189,ur.0675207541.34,,,Delphine,BORCHIELLINI,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0675207541.34,,
inca_190,ur.01063275720.11,,,Virginie,BORDES,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01063275720.11,,
inca_191,ur.0603377461.08,,,Jean-Paul,BORG,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0603377461.08,,
inca_195,ur.0636321361.91,,,Sylvie,BORTOLI,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0636321361.91,,
inca_196,ur.01172621603.19,,,Emmanuel,BOSSY,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01172621603.19,,
inca_197,ur.0627304673.80,,,Krimo Kamal,BOUABDALLAH,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0627304673.80,,
inca_198,ur.0665747347.57,,,Éveline,BOUCHER,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0665747347.57,,
inca_199,ur.0635043401.53,,,Anna,BOUEILH,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0635043401.53,,
inca_200,ur.01243674532.24,,,Philippe,BOUGNOUX,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01243674532.24,,
inca_202,ur.01074044744.34,,,Karima,BOULEDRAK,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01074044744.34,,
inca_203,ur.01225510727.33,,,Carole,BOULEUC,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01225510727.33,,
inca_204,ur.0660153727.61,,,Ludovic,BOURDAIS,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0660153727.61,,
inca_205,ur.01350261363.03,,,Franck,BOURDEAUT,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01350261363.03,,
inca_206,ur.0666442372.54,,,Isabelle,BOURDEL-MARCHASSON,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0666442372.54,,
inca_207,ur.01115076172.42,,,Céline,BOURGIER,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01115076172.42,,
inca_209,ur.011611223457.34,ur.012340470657.04,,Jean,BOURHIS,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.011611223457.34,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.012340470657.04,
inca_211,ur.01346136507.54,,,Barbara,BOURNET,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01346136507.54,,
inca_212,ur.01233521210.67,,,Corinne,BOUTELOUP,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01233521210.67,,
inca_213,ur.01340256203.13,,,Marie,BOUTELOUP,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01340256203.13,,
inca_214,ur.0643707475.17,,,Elise,BOUTET,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0643707475.17,,
inca_215,ur.01072011676.03,,,Isabelle,BOUTRON,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01072011676.03,,
inca_216,ur.01250743132.65,,,Marie-Christine,BOUTRON-RUAULT,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01250743132.65,,
inca_218,ur.0621652034.42,,,Daniel,BOUVARD,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0621652034.42,,
inca_219,ur.0711224167.66,,,Anne-Marie,BOUVIER,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0711224167.66,,
inca_221,ur.01120453320.49,,,Amélie,BOUYON,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01120453320.49,,
inca_222,ur.0616261742.66,,,Helen,BOYLE,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0616261742.66,,
inca_223,ur.011330060737.22,,,Étienne,BRAIN,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.011330060737.22,,
inca_224,ur.01032345704.15,,,Daniel,BRASNU,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01032345704.15,,
inca_225,ur.01012473304.63,,,Patrick,BREST,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01012473304.63,,
inca_226,ur.01307750367.12,,,Eric,BRETON,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01307750367.12,,
inca_227,ur.01140471246.70,,,Ingrid,BREUSKIN,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01140471246.70,,
inca_228,ur.01306231034.26,,,Serge,BRIANCON,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01306231034.26,,
inca_229,ur.0641170152.39,,,Cyril,BROCCARDO,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0641170152.39,,
inca_230,ur.01242513165.47,,,Patrick,BROCHARD,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01242513165.47,,
inca_232,ur.01113160752.11,,,Pierre,BROUSSET,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01113160752.11,,
inca_234,ur.0734341014.14,,,Christine,BRUN,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0734341014.14,,
inca_235,ur.01257577112.51,,,Amandine,BRUYAS,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01257577112.51,,
inca_236,ur.01030252505.47,,,François,BUGE,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01030252505.47,,
inca_237,ur.01075707644.91,,,Pierre,BUSSON,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01075707644.91,,
inca_238,ur.01223152207.47,,,Caroline,BUTRUILLE,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01223152207.47,,
inca_239,ur.01167463556.93,,,Irène,BUVAT,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01167463556.93,,
inca_240,ur.01337147700.13,ur.012620177223.56,,Jacques,CADRANEL,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01337147700.13,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.012620177223.56,
inca_241,ur.0750467523.89,,,Xavier,CAHU,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0750467523.89,,
inca_242,ur.0742726567.35,,,Anne,CAIGNARD,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0742726567.35,,
inca_243,ur.01150573763.54,,,Patrick,CALSOU,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01150573763.54,,
inca_244,ur.01131206607.83,,,Marcel,CALVEZ,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01131206607.83,,
inca_245,ur.01006270657.04,,,Jacques,CAMONIS,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01006270657.04,,
inca_246,ur.0773526204.78,,,Mario,CAMPONE,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0773526204.78,,
inca_251,ur.01102050226.24,,,Franck,CARBONNEL,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01102050226.24,,
inca_252,ur.0626535231.64,,,Elisabeth,CAROLA,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0626535231.64,,
inca_253,ur.01042450642.19,,,François Xavier,CAROLI-BOSC,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01042450642.19,,
inca_254,ur.01237157342.38,,,Sandrine,CAROLY,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01237157342.38,,
inca_255,ur.0613031653.08,,,Antoine,CARPENTIER,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0613031653.08,,
inca_257,ur.01237002734.46,,,Christian,CARRIE,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01237002734.46,,
inca_258,ur.01136706674.52,,,Alice,CARRIER,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01136706674.52,,
inca_259,ur.01063232125.11,,,Mathieu,CARTON,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01063232125.11,,
inca_260,ur.0611511710.41,,,Nicole,CASADEVALL,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0611511710.41,,
inca_261,ur.01016653534.51,,,René-Olivier,CASASNOVAS,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01016653534.51,,
inca_262,ur.01207205131.26,,,Denis,CASTAING,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01207205131.26,,
inca_263,ur.01367033530.98,,,Emeline,CASTELA,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01367033530.98,,
inca_264,ur.01251733777.73,,,Christophe,CAUX,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.01251733777.73,,
inca_268,ur.0760677426.50,,,Vincent,CAVAILLES,https://inca.dimensions.ai/discover/publication?and_facet_researcher=ur.0760677426.50,,
